2024-07-03 18:23:55.325 [restartedMain] INFO  [o.s.security.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@32dd292c, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@629e8feb, org.springframework.security.web.context.SecurityContextHolderFilter@3a9bbf15, org.springframework.security.web.header.HeaderWriterFilter@217cdd41, org.springframework.security.web.authentication.logout.LogoutFilter@63a6ec68, com.redpig.security.filter.JwtAuthenticationTokenFilter@54b08042, com.redpig.security.filter.LoginAuthenticationFilter@5099e3b1, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@664c4c21, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@622dcd9a, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@bd634c7, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3eca0a0, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@25fc8ab1, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1d211381, org.springframework.security.web.access.ExceptionTranslationFilter@2ad18ce0, org.springframework.security.web.access.intercept.AuthorizationFilter@2e830371]
2024-07-03 18:23:55.409 [restartedMain] INFO  [o.s.b.d.autoconfigure.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2024-07-03 18:23:55.431 [restartedMain] INFO  [o.s.boot.web.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 9999 (http) with context path ''
2024-07-03 18:23:55.431 [restartedMain] INFO  [o.s.scheduling.quartz.SchedulerFactoryBean] - Starting Quartz Scheduler now
2024-07-03 18:23:55.848 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Freed 0 triggers from 'acquired' / 'blocked' state.
2024-07-03 18:23:56.121 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Recovering 0 jobs that were in-progress at the time of the last shut-down.
2024-07-03 18:23:56.122 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Recovery complete.
2024-07-03 18:23:56.263 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Removed 0 'complete' triggers.
2024-07-03 18:23:56.357 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Removed 0 stale fired job entries.
2024-07-03 18:23:56.640 [restartedMain] INFO  [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2024-07-03 18:24:59.872 [File Watcher] INFO  [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 31 class path changes (0 additions, 0 deletions, 31 modifications)
2024-07-03 18:24:59.895 [Thread-8] INFO  [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2024-07-03 18:24:59.903 [Thread-8] INFO  [o.s.scheduling.quartz.SchedulerFactoryBean] - Shutting down Quartz Scheduler
2024-07-03 18:25:00.193 [restartedMain] INFO  [o.s.boot.web.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 9999 (http)
2024-07-03 18:25:00.193 [restartedMain] INFO  [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2024-07-03 18:25:00.193 [restartedMain] INFO  [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/10.1.11]
2024-07-03 18:25:00.199 [restartedMain] INFO  [o.a.c.c.ContainerBase.[Tomcat-2].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2024-07-03 18:25:00.199 [restartedMain] INFO  [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 199 ms
2024-07-03 18:25:06.826 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Using db table-based data access locking (synchronization).
2024-07-03 18:25:06.826 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - JobStoreCMT initialized.
2024-07-03 18:25:07.544 [restartedMain] INFO  [o.s.b.actuate.endpoint.web.EndpointLinksResolver] - Exposing 1 endpoint(s) beneath base path '/actuator'
2024-07-03 18:25:07.560 [restartedMain] INFO  [o.s.security.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@4b4fda7d, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@57cf9861, org.springframework.security.web.context.SecurityContextHolderFilter@424fc8dc, org.springframework.security.web.header.HeaderWriterFilter@1201a848, org.springframework.security.web.authentication.logout.LogoutFilter@7d62b880, com.redpig.security.filter.JwtAuthenticationTokenFilter@3b82e6c9, com.redpig.security.filter.LoginAuthenticationFilter@16af9964, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@2301d025, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@b3755df, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@230625fe, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6ea491cc, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@14ebfce2, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@8a1ad6f, org.springframework.security.web.access.ExceptionTranslationFilter@1b5c3d3f, org.springframework.security.web.access.intercept.AuthorizationFilter@78d6594]
2024-07-03 18:25:07.654 [restartedMain] INFO  [o.s.b.d.autoconfigure.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2024-07-03 18:25:07.676 [restartedMain] INFO  [o.s.boot.web.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 9999 (http) with context path ''
2024-07-03 18:25:07.676 [restartedMain] INFO  [o.s.scheduling.quartz.SchedulerFactoryBean] - Starting Quartz Scheduler now
2024-07-03 18:25:08.075 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Freed 0 triggers from 'acquired' / 'blocked' state.
2024-07-03 18:25:08.310 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Recovering 0 jobs that were in-progress at the time of the last shut-down.
2024-07-03 18:25:08.311 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Recovery complete.
2024-07-03 18:25:08.417 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Removed 0 'complete' triggers.
2024-07-03 18:25:08.514 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Removed 0 stale fired job entries.
2024-07-03 18:25:08.724 [restartedMain] INFO  [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2024-07-03 18:25:31.473 [File Watcher] INFO  [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 160 class path changes (0 additions, 0 deletions, 160 modifications)
2024-07-03 18:25:31.479 [Thread-19] INFO  [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2024-07-03 18:25:31.483 [Thread-19] INFO  [o.s.scheduling.quartz.SchedulerFactoryBean] - Shutting down Quartz Scheduler
2024-07-03 18:25:31.766 [restartedMain] INFO  [o.s.boot.web.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 9999 (http)
2024-07-03 18:25:31.766 [restartedMain] INFO  [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2024-07-03 18:25:31.766 [restartedMain] INFO  [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/10.1.11]
2024-07-03 18:25:31.773 [restartedMain] INFO  [o.a.c.c.ContainerBase.[Tomcat-2].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2024-07-03 18:25:31.773 [restartedMain] INFO  [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 205 ms
2024-07-03 18:25:39.618 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Using db table-based data access locking (synchronization).
2024-07-03 18:25:39.618 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - JobStoreCMT initialized.
2024-07-03 18:25:40.292 [restartedMain] INFO  [o.s.b.actuate.endpoint.web.EndpointLinksResolver] - Exposing 1 endpoint(s) beneath base path '/actuator'
2024-07-03 18:25:40.307 [restartedMain] INFO  [o.s.security.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@7781ba25, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@5329fcc5, org.springframework.security.web.context.SecurityContextHolderFilter@26528ee7, org.springframework.security.web.header.HeaderWriterFilter@5932e943, org.springframework.security.web.authentication.logout.LogoutFilter@2021439c, com.redpig.security.filter.JwtAuthenticationTokenFilter@21af8604, com.redpig.security.filter.LoginAuthenticationFilter@4da816f6, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@5d962fa8, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@3bf65099, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@3782ddf4, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@185627f9, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@75c0c793, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2bd1c015, org.springframework.security.web.access.ExceptionTranslationFilter@fbc58f8, org.springframework.security.web.access.intercept.AuthorizationFilter@5a551430]
2024-07-03 18:25:40.394 [restartedMain] INFO  [o.s.b.d.autoconfigure.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2024-07-03 18:25:40.415 [restartedMain] INFO  [o.s.boot.web.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 9999 (http) with context path ''
2024-07-03 18:25:40.416 [restartedMain] INFO  [o.s.scheduling.quartz.SchedulerFactoryBean] - Starting Quartz Scheduler now
2024-07-03 18:25:40.835 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Freed 0 triggers from 'acquired' / 'blocked' state.
2024-07-03 18:25:41.043 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Recovering 0 jobs that were in-progress at the time of the last shut-down.
2024-07-03 18:25:41.043 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Recovery complete.
2024-07-03 18:25:41.183 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Removed 0 'complete' triggers.
2024-07-03 18:25:41.283 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Removed 0 stale fired job entries.
2024-07-03 18:25:41.558 [restartedMain] INFO  [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2024-07-03 18:32:35.036 [SpringApplicationShutdownHook] INFO  [o.s.scheduling.quartz.SchedulerFactoryBean] - Shutting down Quartz Scheduler
2024-07-03 18:32:36.127 [restartedMain] INFO  [o.s.boot.devtools.restart.ChangeableUrls] - The Class-Path manifest attribute in /Users/wing/DevelopEnvironment/apache-maven-3.9.4/repository/xalan/xalan/2.7.2/xalan-2.7.2.jar referenced one or more files that do not exist: file:/Users/wing/DevelopEnvironment/apache-maven-3.9.4/repository/xalan/xalan/2.7.2/xercesImpl.jar,file:/Users/wing/DevelopEnvironment/apache-maven-3.9.4/repository/xalan/xalan/2.7.2/xml-apis.jar,file:/Users/wing/DevelopEnvironment/apache-maven-3.9.4/repository/xalan/xalan/2.7.2/serializer.jar
2024-07-03 18:32:36.127 [restartedMain] INFO  [o.s.boot.devtools.restart.ChangeableUrls] - The Class-Path manifest attribute in /Users/wing/DevelopEnvironment/apache-maven-3.9.4/repository/xalan/serializer/2.7.2/serializer-2.7.2.jar referenced one or more files that do not exist: file:/Users/wing/DevelopEnvironment/apache-maven-3.9.4/repository/xalan/serializer/2.7.2/xml-apis.jar
2024-07-03 18:32:36.128 [restartedMain] INFO  [o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2024-07-03 18:32:36.128 [restartedMain] INFO  [o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2024-07-03 18:32:37.000 [restartedMain] INFO  [o.s.boot.web.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 9999 (http)
2024-07-03 18:32:37.004 [restartedMain] INFO  [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2024-07-03 18:32:37.005 [restartedMain] INFO  [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/10.1.11]
2024-07-03 18:32:37.035 [restartedMain] INFO  [o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2024-07-03 18:32:37.035 [restartedMain] INFO  [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 907 ms
2024-07-03 18:32:44.529 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Using db table-based data access locking (synchronization).
2024-07-03 18:32:44.531 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - JobStoreCMT initialized.
2024-07-03 18:32:45.408 [restartedMain] INFO  [o.s.b.actuate.endpoint.web.EndpointLinksResolver] - Exposing 1 endpoint(s) beneath base path '/actuator'
2024-07-03 18:32:45.431 [restartedMain] INFO  [o.s.security.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@6c40083, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@69fa3747, org.springframework.security.web.context.SecurityContextHolderFilter@31396b6a, org.springframework.security.web.header.HeaderWriterFilter@60590ff5, org.springframework.security.web.authentication.logout.LogoutFilter@e764d16, com.redpig.security.filter.JwtAuthenticationTokenFilter@682b6b71, com.redpig.security.filter.LoginAuthenticationFilter@101b9ad4, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@13390ac5, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@6753c857, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@36fd404c, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@79838db4, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@508f2d20, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@e0509db, org.springframework.security.web.access.ExceptionTranslationFilter@5123ef4d, org.springframework.security.web.access.intercept.AuthorizationFilter@7719d355]
2024-07-03 18:32:45.592 [restartedMain] INFO  [o.s.b.d.autoconfigure.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2024-07-03 18:32:45.638 [restartedMain] INFO  [o.s.boot.web.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 9999 (http) with context path ''
2024-07-03 18:32:45.638 [restartedMain] INFO  [o.s.scheduling.quartz.SchedulerFactoryBean] - Starting Quartz Scheduler now
2024-07-03 18:32:46.198 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Freed 0 triggers from 'acquired' / 'blocked' state.
2024-07-03 18:32:46.446 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Recovering 0 jobs that were in-progress at the time of the last shut-down.
2024-07-03 18:32:46.447 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Recovery complete.
2024-07-03 18:32:46.557 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Removed 0 'complete' triggers.
2024-07-03 18:32:46.668 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Removed 0 stale fired job entries.
2024-07-03 18:32:47.196 [RMI TCP Connection(2)-192.168.3.244] INFO  [o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-07-03 18:32:47.196 [RMI TCP Connection(2)-192.168.3.244] INFO  [org.springframework.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2024-07-03 18:32:47.198 [RMI TCP Connection(2)-192.168.3.244] INFO  [org.springframework.web.servlet.DispatcherServlet] - Completed initialization in 1 ms
2024-07-03 18:39:41.549 [File Watcher] INFO  [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 1 class path change (1 addition, 0 deletions, 0 modifications)
2024-07-03 18:39:41.570 [Thread-5] INFO  [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2024-07-03 18:39:41.572 [Thread-5] INFO  [o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]] - Destroying Spring FrameworkServlet 'dispatcherServlet'
2024-07-03 18:39:41.584 [Thread-5] INFO  [o.s.scheduling.quartz.SchedulerFactoryBean] - Shutting down Quartz Scheduler
2024-07-03 18:39:41.862 [restartedMain] INFO  [o.s.boot.web.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 9999 (http)
2024-07-03 18:39:41.862 [restartedMain] INFO  [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2024-07-03 18:39:41.863 [restartedMain] INFO  [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/10.1.11]
2024-07-03 18:39:41.869 [restartedMain] INFO  [o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2024-07-03 18:39:41.869 [restartedMain] INFO  [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 222 ms
2024-07-03 18:39:49.590 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Using db table-based data access locking (synchronization).
2024-07-03 18:39:49.590 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - JobStoreCMT initialized.
2024-07-03 18:39:50.275 [restartedMain] INFO  [o.s.b.actuate.endpoint.web.EndpointLinksResolver] - Exposing 1 endpoint(s) beneath base path '/actuator'
2024-07-03 18:39:50.291 [restartedMain] INFO  [o.s.security.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@2c02e5e6, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@5039b00f, org.springframework.security.web.context.SecurityContextHolderFilter@62ffca65, org.springframework.security.web.header.HeaderWriterFilter@167fdfb4, org.springframework.security.web.authentication.logout.LogoutFilter@10b3a6e3, com.redpig.security.filter.JwtAuthenticationTokenFilter@370f80ec, com.redpig.security.filter.LoginAuthenticationFilter@48275a0c, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@218bdb8a, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@29b722dc, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@7331ab3b, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@16d678f6, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@415dd73c, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6e95d49a, org.springframework.security.web.access.ExceptionTranslationFilter@4c1369f1, org.springframework.security.web.access.intercept.AuthorizationFilter@2fc9031f]
2024-07-03 18:39:50.384 [restartedMain] INFO  [o.s.b.d.autoconfigure.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2024-07-03 18:39:50.407 [restartedMain] INFO  [o.s.boot.web.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 9999 (http) with context path ''
2024-07-03 18:39:50.407 [restartedMain] INFO  [o.s.scheduling.quartz.SchedulerFactoryBean] - Starting Quartz Scheduler now
2024-07-03 18:39:50.907 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Freed 0 triggers from 'acquired' / 'blocked' state.
2024-07-03 18:39:51.720 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Recovering 0 jobs that were in-progress at the time of the last shut-down.
2024-07-03 18:39:51.720 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Recovery complete.
2024-07-03 18:39:51.804 [File Watcher] INFO  [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 1 class path change (0 additions, 1 deletion, 0 modifications)
2024-07-03 18:39:51.830 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Removed 0 'complete' triggers.
2024-07-03 18:39:51.987 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Removed 0 stale fired job entries.
2024-07-03 18:39:52.228 [restartedMain] INFO  [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2024-07-03 18:39:52.228 [Thread-8] INFO  [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2024-07-03 18:39:52.230 [Thread-8] INFO  [o.s.scheduling.quartz.SchedulerFactoryBean] - Shutting down Quartz Scheduler
2024-07-03 18:39:54.487 [restartedMain] INFO  [o.s.boot.web.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 9999 (http)
2024-07-03 18:39:54.488 [restartedMain] INFO  [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2024-07-03 18:39:54.488 [restartedMain] INFO  [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/10.1.11]
2024-07-03 18:39:54.494 [restartedMain] INFO  [o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2024-07-03 18:39:54.494 [restartedMain] INFO  [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 195 ms
2024-07-03 18:40:01.714 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Using db table-based data access locking (synchronization).
2024-07-03 18:40:01.714 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - JobStoreCMT initialized.
2024-07-03 18:40:02.415 [restartedMain] INFO  [o.s.b.actuate.endpoint.web.EndpointLinksResolver] - Exposing 1 endpoint(s) beneath base path '/actuator'
2024-07-03 18:40:02.432 [restartedMain] INFO  [o.s.security.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@50d92409, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4eab8566, org.springframework.security.web.context.SecurityContextHolderFilter@444396f2, org.springframework.security.web.header.HeaderWriterFilter@7b347050, org.springframework.security.web.authentication.logout.LogoutFilter@33fd033e, com.redpig.security.filter.JwtAuthenticationTokenFilter@4e2a39c7, com.redpig.security.filter.LoginAuthenticationFilter@7463b148, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@be632b8, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@776b5e17, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@6d832aa1, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3ab4d24a, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@2f851d47, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7f1112c2, org.springframework.security.web.access.ExceptionTranslationFilter@3f854427, org.springframework.security.web.access.intercept.AuthorizationFilter@19233440]
2024-07-03 18:40:02.527 [restartedMain] INFO  [o.s.b.d.autoconfigure.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2024-07-03 18:40:02.551 [restartedMain] INFO  [o.s.boot.web.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 9999 (http) with context path ''
2024-07-03 18:40:02.551 [restartedMain] INFO  [o.s.scheduling.quartz.SchedulerFactoryBean] - Starting Quartz Scheduler now
2024-07-03 18:40:02.974 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Freed 0 triggers from 'acquired' / 'blocked' state.
2024-07-03 18:40:03.273 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Recovering 0 jobs that were in-progress at the time of the last shut-down.
2024-07-03 18:40:03.273 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Recovery complete.
2024-07-03 18:40:03.429 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Removed 0 'complete' triggers.
2024-07-03 18:40:03.587 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Removed 0 stale fired job entries.
2024-07-03 18:40:04.005 [restartedMain] INFO  [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2024-07-03 18:40:12.284 [SpringApplicationShutdownHook] INFO  [o.s.scheduling.quartz.SchedulerFactoryBean] - Shutting down Quartz Scheduler
2024-07-03 18:40:14.519 [restartedMain] INFO  [o.s.boot.devtools.restart.ChangeableUrls] - The Class-Path manifest attribute in /Users/wing/DevelopEnvironment/apache-maven-3.9.4/repository/xalan/xalan/2.7.2/xalan-2.7.2.jar referenced one or more files that do not exist: file:/Users/wing/DevelopEnvironment/apache-maven-3.9.4/repository/xalan/xalan/2.7.2/xercesImpl.jar,file:/Users/wing/DevelopEnvironment/apache-maven-3.9.4/repository/xalan/xalan/2.7.2/xml-apis.jar,file:/Users/wing/DevelopEnvironment/apache-maven-3.9.4/repository/xalan/xalan/2.7.2/serializer.jar
2024-07-03 18:40:14.519 [restartedMain] INFO  [o.s.boot.devtools.restart.ChangeableUrls] - The Class-Path manifest attribute in /Users/wing/DevelopEnvironment/apache-maven-3.9.4/repository/xalan/serializer/2.7.2/serializer-2.7.2.jar referenced one or more files that do not exist: file:/Users/wing/DevelopEnvironment/apache-maven-3.9.4/repository/xalan/serializer/2.7.2/xml-apis.jar
2024-07-03 18:40:14.519 [restartedMain] INFO  [o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2024-07-03 18:40:14.519 [restartedMain] INFO  [o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2024-07-03 18:40:15.288 [restartedMain] INFO  [o.s.boot.web.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 9999 (http)
2024-07-03 18:40:15.292 [restartedMain] INFO  [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2024-07-03 18:40:15.292 [restartedMain] INFO  [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/10.1.11]
2024-07-03 18:40:15.321 [restartedMain] INFO  [o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2024-07-03 18:40:15.321 [restartedMain] INFO  [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 802 ms
2024-07-03 18:40:22.355 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - Using db table-based data access locking (synchronization).
2024-07-03 18:40:22.356 [restartedMain] INFO  [o.s.scheduling.quartz.LocalDataSourceJobStore] - JobStoreCMT initialized.
2024-07-03 18:40:23.194 [restartedMain] INFO  [o.s.b.actuate.endpoint.web.EndpointLinksResolver] - Exposing 1 endpoint(s) beneath base path '/actuator'
